game_pk,official_date,season,home_team,away_team,corte,y,dif_concentracion,hhi_local,hhi_visita,brazos_local,brazos_visita,dif_carga_relevo,p_v12,p_v16,p_mercado,brier_v12,brier_v16,brier_mercado,delta_brier_v16_v12
778508,2025-03-31,2025,Tampa Bay Rays,Pittsburgh Pirates,2025-03-31T17:00:00+00:00,1,0.04174881719399168,0.19020754619326122,0.14845872899926954,7,8,-0.46,0.5503337884293369,0.5407920866236305,0.6480186480186481,0.20219970182831234,0.21087190770747924,0.12389087214262037,0.008672205879166894
778509,2025-03-31,2025,Miami Marlins,New York Mets,2025-03-31T17:00:00+00:00,0,-0.048065154092337636,0.14493753718024985,0.19300269127258748,8,6,1.03,0.4759897362480252,0.47378692540001005,0.35597189695550346,0.2265662290134646,0.22447405067999468,0.12671599142209958,-0.0020921783334699184
778511,2025-03-31,2025,Cincinnati Reds,Texas Rangers,2025-03-31T17:00:00+00:00,1,0.011778417835873217,0.14880332986472425,0.13702491202885103,7,8,-1.46,0.5529374862622021,0.5497012748869268,0.48600508905852424,0.19986489118955877,0.2027689418384591,0.26419076847373557,0.0029040506489003137
778512,2025-03-31,2025,Baltimore Orioles,Boston Red Sox,2025-03-31T17:00:00+00:00,1,-0.11239618877183163,0.12936621496507028,0.24176240373690192,9,5,1.29,0.554890518480847,0.5775750287730703,0.5725,0.19812245053824917,0.17844285631607237,0.18275624999999998,-0.0196795942221768
778485,2025-04-01,2025,San Diego Padres,Cleveland Guardians,2025-04-01T17:00:00+00:00,1,0.057176822120355075,0.2068639053254438,0.14968708320508872,6,8,-0.41,0.553628499913852,0.5408268805914396,0.6073170731707317,0.19924751608915803,0.21083995358738808,0.15419988102320048,0.011592437498230052
778486,2025-04-01,2025,Seattle Mariners,Detroit Tigers,2025-04-01T17:00:00+00:00,0,-0.09514473940439902,0.1749444162392115,0.2700891556436105,8,5,1.08,0.5419046780301539,0.5611979008608842,0.6125907990314771,0.2936606800709647,0.3149430839306628,0.37526748705802354,0.021282403859698096
778487,2025-04-01,2025,Los Angeles Dodgers,Atlanta Braves,2025-04-01T17:00:00+00:00,1,0.023449537681893312,0.20394336484238712,0.1804938271604938,8,7,-0.23,0.5562231913552651,0.5505206323533679,0.5417721518987342,0.19693785589090565,0.20203170194001627,0.20997276077551674,0.0050938460491106174
778488,2025-04-01,2025,Milwaukee Brewers,Kansas City Royals,2025-04-01T17:00:00+00:00,1,-0.025934286094239534,0.1338290275152279,0.15976331360946744,10,8,1.37,0.5327594709933031,0.5375891097316071,0.530456852791878,0.21831371194645796,0.21382383143880768,0.2204707670901081,-0.004489880507650285
778489,2025-04-01,2025,Houston Astros,San Francisco Giants,2025-04-01T17:00:00+00:00,0,0.009766666666666701,0.17750000000000002,0.16773333333333332,6,7,-0.3,0.5509358553214159,0.5481316261100008,0.46954314720812185,0.3035303166787401,0.30044827954199366,0.220470767090108,-0.0030820371367464294
778490,2025-04-01,2025,Chicago White Sox,Minnesota Twins,2025-04-01T17:00:00+00:00,0,-0.0428149880582781,0.1476640242874009,0.19047901234567902,8,8,-0.71,0.4313137267367229,0.44017493179677886,0.40196078431372556,0.1860315308715205,0.19375397058229893,0.1615724721261054,0.007722439710778434
778491,2025-04-01,2025,Toronto Blue Jays,Washington Nationals,2025-04-01T17:00:00+00:00,1,-0.05747760605306684,0.1312778408594637,0.18875544691253054,8,8,0.2,0.5784304799234564,0.5894063599404339,0.5945945945945945,0.17772086025756728,0.16858713725736454,0.16435354273192118,-0.009133723000202737
778492,2025-04-01,2025,New York Yankees,Arizona Diamondbacks,2025-04-01T17:00:00+00:00,0,-0.020249934983508328,0.1771240234375,0.19737395842100833,7,6,0.19,0.5401837514118394,0.543762817814448,0.4885496183206107,0.2917984852893679,0.2956780020375086,0.23868072956121442,0.003879516748140688
778493,2025-04-01,2025,Tampa Bay Rays,Pittsburgh Pirates,2025-04-01T17:00:00+00:00,1,-0.01833373115362169,0.14507843953908095,0.16341217069270264,7,8,-0.71,0.5563919135975016,0.559456032828163,0.608272506082725,0.19678813432168646,0.19407898701150056,0.15345042949070872,-0.0027091473101859
778495,2025-04-01,2025,St. Louis Cardinals,Los Angeles Angels,2025-04-01T17:00:00+00:00,0,0.06832555799042286,0.22408888888888892,0.15576333089846606,6,7,-0.35,0.5977869627425807,0.5827557685167752,0.5771144278606966,0.3573492528249996,0.33960428573957735,0.3330610628449791,-0.017744967085422225
778497,2025-04-01,2025,Miami Marlins,New York Mets,2025-04-01T17:00:00+00:00,1,-0.14706107555007059,0.152714324106423,0.2997753996564936,8,4,1.57,0.4047957052040802,0.43529010743405544,0.40987654320987654,0.35426815254350813,0.3188972627618407,0.3482456942539247,-0.035370889781667414
778498,2025-04-01,2025,Cincinnati Reds,Texas Rangers,2025-04-01T17:00:00+00:00,0,0.00020553133306774884,0.14809327846364884,0.1478877471305811,8,9,-1.23,0.5675901153219377,0.5667104793989131,0.43107769423558895,0.32215853901117053,0.32116076746054584,0.18582797846747193,-0.0009977715506246931
778469,2025-04-02,2025,Seattle Mariners,Detroit Tigers,2025-04-02T17:00:00+00:00,1,-0.057515401011162176,0.12671324912657886,0.18422865013774103,9,6,1.12,0.540219893321801,0.5516419437917477,0.4545454545454545,0.21139774649701606,0.20102494656684233,0.29752066115702486,-0.010372799930173732
778472,2025-04-02,2025,Los Angeles Dodgers,Atlanta Braves,2025-04-02T17:00:00+00:00,1,0.02014389912193229,0.17309458218549129,0.152950683063559,6,8,-0.67,0.558791812047526,0.5537754515440471,0.680709534368071,0.1946646651163056,0.19911634764471908,0.10194640144345402,0.004451682528413492
778473,2025-04-02,2025,St. Louis Cardinals,Los Angeles Angels,2025-04-02T17:00:00+00:00,1,0.030680291397563147,0.17141590235478074,0.1407356109572176,7,8,-0.21,0.5948024666636366,0.5875273033049065,0.57,0.16418504102187337,0.17013372551892256,0.18490000000000004,0.005948684497049189
778474,2025-04-02,2025,Chicago White Sox,Minnesota Twins,2025-04-02T17:00:00+00:00,0,-0.02397204754248125,0.15951437221060516,0.1834864197530864,7,9,-0.46,0.4265332262113238,0.431466845905933,0.36904761904761907,0.1819305930622403,0.1861636391160141,0.13619614512471656,0.004233046053773809
778475,2025-04-02,2025,Houston Astros,San Francisco Giants,2025-04-02T17:00:00+00:00,0,-0.0453602744418618,0.1722910927456382,0.2176513671875,6,6,0.04,0.5511697802959322,0.5599360433832711,0.6125907990314771,0.3037881267114662,0.31352837267971245,0.37526748705802354,0.009740245968246242
778476,2025-04-02,2025,San Diego Padres,Cleveland Guardians,2025-04-02T17:00:00+00:00,1,-0.09328248536746794,0.17021183281435023,0.2634943181818182,7,7,-0.25,0.5627592343195364,0.5813518684664478,0.6285714285714284,0.19117948717283803,0.1752662580365344,0.1379591836734695,-0.015913229136303636
778477,2025-04-02,2025,Milwaukee Brewers,Kansas City Royals,2025-04-02T17:00:00+00:00,1,-0.048687868679611945,0.1354118543120778,0.18409972299168975,9,6,0.93,0.5315205237766492,0.5411627262857404,0.5267175572519084,0.21947301964250515,0.21053164374953443,0.2239962706136006,-0.008941375892970727
778478,2025-04-02,2025,Toronto Blue Jays,Washington Nationals,2025-04-02T17:00:00+00:00,1,0.0005951200158698933,0.17347748462606627,0.17288236461019638,7,7,0.0,0.5775911953797753,0.5765800401110849,0.49489795918367346,0.17842919822068715,0.17928446243233048,0.25512807163681794,0.0008552642116433362
778479,2025-04-02,2025,Tampa Bay Rays,Pittsburgh Pirates,2025-04-02T17:00:00+00:00,0,0.03874811945407866,0.19174811945407866,0.153,7,8,-0.51,0.5633991059603073,0.5544665276771367,0.49489795918367346,0.31741855259687357,0.30743313031434094,0.24492399000416493,-0.00998542228253263
778481,2025-04-02,2025,Miami Marlins,New York Mets,2025-04-02T17:00:00+00:00,0,-0.18568060163553088,0.15088449531737771,0.3365650969529086,8,3,1.1,0.40228402483691167,0.4408128928674521,0.34252873563218394,0.16183243663898497,0.19431600651817182,0.11732593473378256,0.03248356987918685
778482,2025-04-02,2025,Philadelphia Phillies,Colorado Rockies,2025-04-02T17:00:00+00:00,1,-0.03287240893515522,0.153685964181591,0.18655837311674622,7,6,-0.29,0.6348450597717404,0.6401478610164858,0.7528517110266159,0.13333813037310382,0.12949356193101041,0.061082276742471395,-0.00384456844209341
778483,2025-04-02,2025,Baltimore Orioles,Boston Red Sox,2025-04-02T17:00:00+00:00,0,-0.05030359750304933,0.17431640625,0.22462000375304933,7,5,0.55,0.5560893400726007,0.5658400513226596,0.4707379134860051,0.3092353541423805,0.32017496368083004,0.2215941831931576,0.010939609538449524
778484,2025-04-02,2025,New York Yankees,Arizona Diamondbacks,2025-04-02T17:00:00+00:00,0,0.002523266750823039,0.2202777777777778,0.21775451102695476,6,6,-0.14,0.539225185513522,0.5380051727009151,0.57,0.2907638006920923,0.28944956585294146,0.32489999999999997,-0.0013142348391508296
778462,2025-04-03,2025,Minnesota Twins,Houston Astros,2025-04-03T17:00:00+00:00,0,-0.06573751995655697,0.13448408669164247,0.20022160664819943,9,6,-0.21,0.4684973350320384,0.48213186630055804,0.5555555555555556,0.21948975293212203,0.2324511365024592,0.308641975308642,0.01296138357033716
778466,2025-04-03,2025,New York Yankees,Arizona Diamondbacks,2025-04-03T17:00:00+00:00,1,0.05299487500110944,0.25631897472410115,0.2033240997229917,6,6,0.11,0.5366871114454299,0.5247991674365801,0.5216284987277354,0.21465883270077948,0.22581583126896748,0.22883929322948024,0.011156998568187998
778467,2025-04-03,2025,Philadelphia Phillies,Colorado Rockies,2025-04-03T17:00:00+00:00,1,0.018657586308685192,0.24796597633136092,0.22930839002267572,5,5,0.2,0.6377345621602347,0.6328911701549084,0.6605504587155964,0.13123624745323684,0.13476889295023245,0.11522599107819205,0.0035326454969956123
778468,2025-04-03,2025,Milwaukee Brewers,Cincinnati Reds,2025-04-03T17:00:00+00:00,1,0.006275518345271486,0.15636957908163265,0.15009406073636117,7,7,1.02,0.5681787313953275,0.56602968460807,0.5216284987277354,0.18646960801934873,0.1883302346413712,0.22883929322948024,0.0018606266220224654
778470,2025-04-03,2025,Baltimore Orioles,Boston Red Sox,2025-04-03T17:00:00+00:00,0,-0.08008344671201817,0.14693877551020407,0.22702222222222224,8,5,0.65,0.554009095623201,0.5699934646445145,0.5505050505050506,0.30692607803323707,0.3248925497374574,0.30305581063156833,0.017966471704220333
778444,2025-04-04,2025,San Francisco Giants,Seattle Mariners,2025-04-04T17:00:00+00:00,1,0.016628189669483734,0.23174689021092482,0.21511870054144108,5,5,-0.12,0.5578044634938657,0.5535297305195231,0.5771144278606966,0.19553689250594794,0.19933570152996963,0.17883220712358602,0.0037988090240216876
778447,2025-04-04,2025,Los Angeles Angels,Cleveland Guardians,2025-04-04T17:00:00+00:00,0,-0.0456061738387705,0.18142804967129292,0.22703422351006342,8,6,0.35,0.45931105148274576,0.4687061955312886,0.4885496183206107,0.21096664201418552,0.21968549772941456,0.23868072956121442,0.00871885571522904
778453,2025-04-04,2025,Milwaukee Brewers,Cincinnati Reds,2025-04-04T17:00:00+00:00,1,0.0016184073857961334,0.17588056016357392,0.1742621527777778,6,6,0.65,0.5691630643767372,0.5679808479707522,0.5367088607594936,0.18562046509724345,0.18664054772007033,0.21463867969876624,0.001020082622826879
778454,2025-04-04,2025,Texas Rangers,Tampa Bay Rays,2025-04-04T17:00:00+00:00,1,0.07506509567348482,0.2584,0.1833349043265152,4,6,-0.53,0.4895112595436975,0.47317859466492346,0.5406091370558376,0.2605987541326622,0.2775407931192251,0.21103996495658223,0.01694203898656288
778455,2025-04-04,2025,Kansas City Royals,Baltimore Orioles,2025-04-04T17:00:00+00:00,1,-0.04230842282124336,0.1728395061728395,0.21514792899408286,7,5,0.14,0.48744419657688703,0.5081078900628846,0.5025510204081632,0.26271345162271287,0.24195784781838722,0.24745548729695963,-0.020755603804325645
778457,2025-04-04,2025,Washington Nationals,Arizona Diamondbacks,2025-04-04T17:00:00+00:00,0,0.06470312576345458,0.24498067678386273,0.18027755102040816,5,7,-0.72,0.3674892105694002,0.36621353140368307,0.42999999999999994,0.13504831988492097,0.13411235058315638,0.18489999999999995,-0.0009359693017645943
778458,2025-04-04,2025,Detroit Tigers,Chicago White Sox,2025-04-04T17:00:00+00:00,1,0.07718568524595243,0.22086695440045034,0.14368126915449791,5,8,-0.56,0.6531156634906782,0.6368582964152755,0.6792873051224944,0.12032874291551242,0.13187189688241593,0.10285663265559203,0.011543153966903516
778459,2025-04-04,2025,Philadelphia Phillies,Los Angeles Dodgers,2025-04-04T17:00:00+00:00,1,0.14636488340192044,0.31344307270233196,0.16707818930041152,4,7,-0.27,0.5802613492737169,0.5367998496577296,0.4582278481012658,0.1761805349135207,0.21455437927710186,0.2935170645729851,0.038373844363581155
778460,2025-04-04,2025,Chicago Cubs,San Diego Padres,2025-04-04T17:00:00+00:00,1,0.02658864755070703,0.18547907161277524,0.15889042406206821,6,7,-0.26,0.535506102436534,0.529214577563247,0.6039119804400979,0.21575458087369967,0.221638913978952,0.15688571923888542,0.005884333105252326
778461,2025-04-04,2025,Pittsburgh Pirates,New York Yankees,2025-04-04T17:00:00+00:00,0,0.05108531500748645,0.21177102929320074,0.1606857142857143,6,8,-0.53,0.3794159196895732,0.38078074900712927,0.39608801955990225,0.14395644011388467,0.14499397881443038,0.1568857192388855,0.0010375387005457093
778463,2025-04-04,2025,Boston Red Sox,St. Louis Cardinals,2025-04-04T17:00:00+00:00,1,0.05109243873500641,0.2495051371477048,0.1984126984126984,5,6,-0.23,0.5972185361938934,0.5739689366411824,0.5216284987277354,0.16223290758578995,0.18150246694664485,0.22883929322948024,0.019269559360854893
778464,2025-04-04,2025,Atlanta Braves,Miami Marlins,2025-04-04T17:00:00+00:00,1,0.06249334306103055,0.2235952133194589,0.16110187025842834,5,7,-0.33,0.6398889333222411,0.6263712661240158,0.6843267108167771,0.12967998034379336,0.139598430777771,0.09964962550375467,0.009918450433977655
778465,2025-04-04,2025,New York Mets,Toronto Blue Jays,2025-04-04T17:00:00+00:00,1,-0.041425799707312166,0.13552295918367346,0.17694875889098563,8,6,0.29,0.5841827512867263,0.591791339450281,0.5541561712846348,0.17290398432747656,0.16663431054779576,0.1987767196035759,-0.0062696737796807955
778436,2025-04-05,2025,San Francisco Giants,Seattle Mariners,2025-04-05T17:00:00+00:00,1,-0.016521490506160252,0.1313062680482419,0.14782775855440214,8,8,-0.01,0.5544938481831972,0.5571914088094807,0.547979797979798,0.1984757313066161,0.19607944843213243,0.20432226303438422,-0.0023962828744836795
778437,2025-04-05,2025,Los Angeles Angels,Cleveland Guardians,2025-04-05T17:00:00+00:00,1,0.07657031962160954,0.25593498904309714,0.1793646694214876,5,6,-0.28,0.45506057348002704,0.4387649412163869,0.42643391521197016,0.296958978575917,0.31498479120784567,0.32897805361906945,0.01802581263192865
778438,2025-04-05,2025,Texas Rangers,Tampa Bay Rays,2025-04-05T17:00:00+00:00,1,0.004414042420799152,0.21158996834672508,0.20717592592592593,5,5,0.39,0.4915536873641702,0.49019268075759026,0.6135265700483092,0.258517652832972,0.2599035027531323,0.14936171205862442,0.0013858499201602759
778439,2025-04-05,2025,Milwaukee Brewers,Cincinnati Reds,2025-04-05T17:00:00+00:00,0,-0.03269944341372913,0.17701130038792376,0.2097107438016529,6,6,0.66,0.5719830354629802,0.5779150095494228,0.5216284987277354,0.3271645928574449,0.3339857582625094,0.27209629068495106,0.0068211654050645
778440,2025-04-05,2025,Minnesota Twins,Houston Astros,2025-04-05T17:00:00+00:00,1,0.03920401837117979,0.24472687939426715,0.20552286102308737,5,6,-0.08,0.46892455482858425,0.46034374881484413,0.5392405063291139,0.28204112846401735,0.2912288694432161,0.21229931100785132,0.009187740979198722
778441,2025-04-05,2025,Kansas City Royals,Baltimore Orioles,2025-04-05T17:00:00+00:00,0,-0.06908258383164226,0.13875981413235058,0.20784239796399284,8,6,-0.48,0.5640377891863853,0.5776010194107533,0.5114503816793893,0.3181386276302652,0.33362293762434136,0.261581492919993,0.015484309994076184
778445,2025-04-05,2025,Detroit Tigers,Chicago White Sox,2025-04-05T17:00:00+00:00,1,-0.0582053144265936,0.2367587143503848,0.2949640287769784,5,5,-0.45,0.6561303830199623,0.665977214822051,0.6711711711711711,0.11824631348199784,0.1115712210180343,0.10812839866893927,-0.006675092463963542
778446,2025-04-05,2025,New York Mets,Toronto Blue Jays,2025-04-05T17:00:00+00:00,1,-0.02657475686234434,0.1543338423804896,0.18090859924283395,8,7,0.61,0.5829903432278192,0.5875577669161158,0.5355329949238579,0.17389705384125206,0.17010859563122105,0.21572959880440104,-0.003788458210031015
778448,2025-04-05,2025,Philadelphia Phillies,Los Angeles Dodgers,2025-04-05T17:00:00+00:00,0,-0.012497531787469485,0.2694022791766137,0.2818998109640832,5,4,0.57,0.5100445325902745,0.5121705910107446,0.5089058524173028,0.2601454252252316,0.2623187142962954,0.2589851666245816,0.0021732890710637887
778449,2025-04-05,2025,Pittsburgh Pirates,New York Yankees,2025-04-05T17:00:00+00:00,0,0.06747448362144365,0.2163387345679012,0.14886425094645755,6,8,-0.28,0.44659751179404383,0.43230816009016204,0.41234567901234565,0.19944933754063113,0.18689034528054116,0.17002895900015239,-0.012558992260089968
778450,2025-04-05,2025,Chicago Cubs,San Diego Padres,2025-04-05T17:00:00+00:00,1,0.021751149385049823,0.23654320987654318,0.21479206049149335,5,5,-0.02,0.5376796609666669,0.5324029663145633,0.5204081632653061,0.2137400958838961,0.21864698591141943,0.23000832986255726,0.004906890027523342
778451,2025-04-05,2025,Atlanta Braves,Miami Marlins,2025-04-05T17:00:00+00:00,0,0.028086689724996006,0.17650969529085872,0.14842300556586271,6,8,-0.59,0.6472422781781555,0.6405590115328827,0.6995708154506437,0.41892256666124883,0.4103158472559838,0.48939932583027856,-0.008606719405265029
778452,2025-04-05,2025,Washington Nationals,Arizona Diamondbacks,2025-04-05T17:00:00+00:00,1,0.03233403473925889,0.20165289256198346,0.16931885782272457,6,7,-0.54,0.43108546865628466,0.42428026616939224,0.4494949494949495,0.3236637439740393,0.3314532119219858,0.3030558106315682,0.0077894679479464934
778419,2025-04-06,2025,Minnesota Twins,Houston Astros,2025-04-06T17:00:00+00:00,0,-0.0269292020580425,0.20741440873766015,0.23434361079570265,6,6,0.31,0.46925922643124074,0.47466332970853325,0.5076530612244898,0.22020422159084646,0.22530527656999175,0.2577116305705956,0.005101054979145286
778420,2025-04-06,2025,Texas Rangers,Tampa Bay Rays,2025-04-06T17:00:00+00:00,1,-0.061193091619487994,0.20453514739229023,0.2657282390117782,5,4,0.46,0.4937598042758839,0.5063208319001604,0.49744897959183665,0.25627913576679134,0.24371912101574966,0.25255752811328624,-0.012560014751041682
778421,2025-04-06,2025,Milwaukee Brewers,Cincinnati Reds,2025-04-06T17:00:00+00:00,1,0.03509930202233877,0.21714705225190717,0.1820477502295684,6,6,0.45,0.5659654253453896,0.5577944628133807,0.5760598503740648,0.18838601199560853,0.1955457371185065,0.17972525046486032,0.007159725122897975
778422,2025-04-06,2025,Kansas City Royals,Baltimore Orioles,2025-04-06T17:00:00+00:00,1,0.08742610751405297,0.28191456382912766,0.1944884563150747,5,6,-0.61,0.5566103444627876,0.5374242822800595,0.5025510204081632,0.1965943866374079,0.21397629462411813,0.24745548729695963,0.017381907986710243
778425,2025-04-06,2025,Los Angeles Angels,Cleveland Guardians,2025-04-06T17:00:00+00:00,1,0.1282628233122661,0.27657307261974534,0.14831024930747924,5,8,-0.53,0.46118457721986694,0.43399632887351197,0.49234693877551017,0.2903220598257335,0.32036015572866156,0.2577116305705956,0.030038095902928053
778427,2025-04-06,2025,San Francisco Giants,Seattle Mariners,2025-04-06T17:00:00+00:00,1,0.010587065776280352,0.1409226720758751,0.13033560629959476,8,9,-0.12,0.5626299006466005,0.5596031642066687,0.5089058524173028,0.1912926038084026,0.19394937297677844,0.24117346178997598,0.0026567691683758443
778428,2025-04-06,2025,Pittsburgh Pirates,New York Yankees,2025-04-06T17:00:00+00:00,1,0.01030287210011116,0.17910287210011117,0.1688,7,8,-0.33,0.4408124117899231,0.4385197788116967,0.40097799511002447,0.31269075880820263,0.315260038785666,0.3588273623424058,0.002569279977463368
778429,2025-04-06,2025,Washington Nationals,Arizona Diamondbacks,2025-04-06T17:00:00+00:00,1,-0.0005585764280747474,0.15637860082304525,0.15693717725112,7,7,-0.63,0.43176892115423277,0.4318003699418393,0.3840579710144928,0.3228865589662245,0.32285081959823064,0.3793845830707834,-3.57393679938367e-05
778430,2025-04-06,2025,Chicago Cubs,San Diego Padres,2025-04-06T17:00:00+00:00,0,-0.07153011806498466,0.24302487059714684,0.3145549886621315,5,4,-0.79,0.5413297568483779,0.5556827141206643,0.5541561712846348,0.293037905649524,0.3087832787725079,0.3070890621728455,0.015745373122983908
778432,2025-04-06,2025,Boston Red Sox,St. Louis Cardinals,2025-04-06T17:00:00+00:00,1,-0.19866894919379224,0.14328231292517007,0.3419512621189623,8,4,0.61,0.5332253570669,0.5742623611797646,0.5228426395939086,0.217878567285323,0.18125253710822922,0.22767914658970856,-0.03662603017709379
778433,2025-04-06,2025,Detroit Tigers,Chicago White Sox,2025-04-06T17:00:00+00:00,1,-0.04826215116780577,0.23471741637831603,0.2829795675461218,5,5,-0.4,0.6608903984029071,0.6687744558374752,0.6267942583732058,0.11499532189533908,0.10971036110576067,0.13928252558320547,-0.005284960789578408
778434,2025-04-06,2025,Philadelphia Phillies,Los Angeles Dodgers,2025-04-06T17:00:00+00:00,1,-0.020804655044453307,0.1838438710326442,0.20464852607709752,7,6,0.57,0.5043702810449746,0.5082930376806005,0.46446700507614214,0.24564881831143745,0.24177573679337133,0.2867955886521168,-0.0038730815180661182
778435,2025-04-06,2025,New York Mets,Toronto Blue Jays,2025-04-06T17:00:00+00:00,1,-0.009757845244240726,0.1864104179794161,0.19616826322365682,6,7,0.4,0.585601690460933,0.5866857115320033,0.5725,0.17172595894883638,0.17082870105180636,0.18275624999999998,-0.0008972578970300182
778443,2025-04-06,2025,Boston Red Sox,St. Louis Cardinals,2025-04-06T17:00:00+00:00,1,-0.19866894919379224,0.14328231292517007,0.3419512621189623,8,4,0.61,0.5332253570669,0.5742623611797646,0.5329949238578681,0.217878567285323,0.18125253710822922,0.21809374114251845,-0.03662603017709379
778405,2025-04-07,2025,Seattle Mariners,Houston Astros,2025-04-07T17:00:00+00:00,1,-0.017721972340937586,0.1346486563705338,0.1523706287114714,9,8,0.45,0.4985969607194871,0.5018979059774501,0.5935960591133005,0.25140500779973557,0.24810569606964913,0.16516416316823995,-0.003299311730086435
778410,2025-04-07,2025,San Francisco Giants,Cincinnati Reds,2025-04-07T17:00:00+00:00,0,-0.00810274562627672,0.13191854097554007,0.14002128660181679,8,8,0.5,0.5831565296451791,0.5839144891007239,0.5841584158415841,0.3400715380678086,0.34095613058175933,0.3412410547985491,0.0008845925139507327
778411,2025-04-07,2025,Chicago Cubs,Texas Rangers,2025-04-07T17:00:00+00:00,1,0.03327908822974704,0.18556610664718776,0.15228701841744072,6,7,0.08,0.6064991117615715,0.5986964973069454,0.5355329949238579,0.15484294904443224,0.16104450127371447,0.21572959880440104,0.006201552229282231
778412,2025-04-07,2025,Kansas City Royals,Minnesota Twins,2025-04-07T17:00:00+00:00,1,0.0812709784875146,0.21569558166211777,0.13442460317460317,6,8,-0.09,0.57361331480167,0.5557699854390205,0.5190839694656489,0.18180560531441978,0.1973403058368481,0.23128022842491688,0.015534700522428335
778413,2025-04-07,2025,Arizona Diamondbacks,Baltimore Orioles,2025-04-07T17:00:00+00:00,0,-0.00023596252146440566,0.18689508824595,0.1871310507674144,6,7,-0.15,0.5655758478556907,0.5647987554891168,0.5267175572519084,0.3198760396776834,0.3189976342020552,0.2774313851174174,-0.00087840547562823
778415,2025-04-07,2025,Pittsburgh Pirates,St. Louis Cardinals,2025-04-07T17:00:00+00:00,1,0.02583811522730531,0.16564764681382757,0.13980953158652226,8,9,-0.68,0.5066110738263545,0.5006149927637393,0.46954314720812185,0.243432632470783,0.2493853854523601,0.2813844726738643,0.005952752981577103
778416,2025-04-07,2025,New York Mets,Miami Marlins,2025-04-07T17:00:00+00:00,1,0.0022416666369895755,0.1758704931676018,0.17362882653061223,6,7,0.81,0.7235204770672056,0.7118711541732263,0.7070063694267517,0.0764409266011456,0.08301823179746871,0.08584526755649313,0.006577305196323116
778418,2025-04-07,2025,Washington Nationals,Los Angeles Dodgers,2025-04-07T17:00:00+00:00,1,0.011455416529820323,0.16510579257717656,0.15365037604735624,7,8,-0.01,0.4157057052830469,0.41334895522591697,0.38740920096852305,0.34139982283878173,0.34415944833452317,0.3752674870580234,0.0027596254957414357
778424,2025-04-07,2025,Detroit Tigers,New York Yankees,2025-04-07T17:00:00+00:00,1,0.013778296157332115,0.1769768692845616,0.1631985731272295,7,8,-0.89,0.4966372210530104,0.49325859146553314,0.4158415841584158,0.253374087229236,0.2567868551234954,0.34124105479854927,0.0034127678942594275
778426,2025-04-07,2025,Boston Red Sox,Toronto Blue Jays,2025-04-07T17:00:00+00:00,0,0.012069426972901864,0.18283865774213265,0.17076923076923078,8,8,1.29,0.5324842008667761,0.5292794208025138,0.5555555555555556,0.2835394241727291,0.2801367052850445,0.308641975308642,-0.0034027188876846193
778394,2025-04-08,2025,Colorado Rockies,Milwaukee Brewers,2025-04-08T17:00:00+00:00,0,-0.10850021700043397,0.22152644305288613,0.3300266600533201,6,5,0.0,0.4207621067964298,0.4433555913505212,0.4054054054054054,0.17704075051577017,0.19656418038177037,0.16435354273192107,0.019523429866000197
778396,2025-04-08,2025,Arizona Diamondbacks,Baltimore Orioles,2025-04-08T17:00:00+00:00,1,0.020608893549713042,0.20476466049382716,0.18415576694411412,5,7,0.28,0.5615677591142081,0.5564448295902104,0.5,0.19222282984813707,0.19674118919725753,0.25,0.004518359349120454
778397,2025-04-08,2025,San Francisco Giants,Cincinnati Reds,2025-04-08T17:00:00+00:00,0,0.029070913546438037,0.1705217859064013,0.14145087235996326,7,8,-0.22,0.5803125981360531,0.5733805260937931,0.547979797979798,0.3367627115554162,0.32876522770359495,0.30028185899398024,-0.007997483851821252
778398,2025-04-08,2025,Seattle Mariners,Houston Astros,2025-04-08T17:00:00+00:00,0,0.04630658491162801,0.18540466392318242,0.1390980790115544,6,8,-1.02,0.5009256965823421,0.49061450707296167,0.5216284987277354,0.25092655349650467,0.24070259455044515,0.27209629068495106,-0.010223958946059514
778400,2025-04-08,2025,Kansas City Royals,Minnesota Twins,2025-04-08T17:00:00+00:00,1,0.058583427458958906,0.17865615289518527,0.12007272543622637,6,9,-0.26,0.5741414563609859,0.5610527696957833,0.5216284987277354,0.18135549919034208,0.19267467099174304,0.22883929322948024,0.011319171801400962
778401,2025-04-08,2025,Chicago Cubs,Texas Rangers,2025-04-08T17:00:00+00:00,1,-0.05093630665316076,0.15484375,0.20578005665316076,7,7,-0.07,0.6117870568081085,0.620971771838106,0.5876543209876544,0.15070928926171076,0.14366239774354475,0.17002895900015239,-0.00704689151816601
778402,2025-04-08,2025,Cleveland Guardians,Chicago White Sox,2025-04-08T17:00:00+00:00,1,0.062140741985663384,0.27561436672967865,0.21347362474401527,5,5,-0.04,0.6390419929343413,0.625586133037583,0.6382978723404256,0.13029068286481213,0.14018574377375048,0.13082842915346307,0.009895060908938352
778403,2025-04-08,2025,Detroit Tigers,New York Yankees,2025-04-08T17:00:00+00:00,1,0.08932369756528433,0.22450652277849872,0.1351828252132144,5,9,-0.81,0.49629458960716744,0.47688745507211217,0.6039119804400979,0.2537191404590119,0.2736467346609315,0.15688571923888542,0.019927594201919585
